Num,Site,Habitat,Population,Rep,DishNum,PopNum,Treatment,ID,SurvivalID,NoGermDish,TotGermDish,PropGermDish,PlotPropGerm,Label,PlantDate,GermDate,Censor,Census,DaysCensus,DaysToGerm
993,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
994,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
995,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
996,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
997,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed7Date,7/21/21,7/25/21,1,8/3/21,13,4
998,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/27/21,1,8/3/21,13,6
999,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
1000,OAP,Roadside,OAP-R,E,100,10,Construction,E_10_Construction,Construction_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
1001,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1002,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1003,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1004,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1005,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1006,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1007,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1008,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1009,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1010,PAR,Away,PAR-A,A,101,11,Vegetated,A_11_Natural,Natural_A,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
1011,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1012,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1013,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1014,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1015,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1016,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1017,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1018,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
1019,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/28/21,1,8/3/21,13,7
1020,PAR,Away,PAR-A,A,102,11,Construction,A_11_Construction,Construction_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
1021,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1022,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1023,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1024,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1025,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1026,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1027,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1028,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1029,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed9Date,7/21/21,7/25/21,1,8/3/21,13,4
1030,PAR,Away,PAR-A,B,103,11,Construction,B_11_Construction,Construction_A,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
1031,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1032,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1033,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
1034,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1035,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1036,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1037,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1038,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1039,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed9Date,7/21/21,7/26/21,1,8/3/21,13,5
1040,PAR,Away,PAR-A,B,104,11,Vegetated,B_11_Natural,Natural_A,0,10,1,0,Seed10Date,7/21/21,7/29/21,1,8/3/21,13,8
1041,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1042,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1043,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1044,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1045,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1046,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1047,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1048,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1049,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1050,PAR,Away,PAR-A,C,105,11,Vegetated,C_11_Natural,Natural_A,0,10,1,0,Seed10Date,7/21/21,7/25/21,1,8/3/21,13,4
1051,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1052,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1053,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1054,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1055,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1056,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1057,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1058,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
1059,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed9Date,7/21/21,7/26/21,1,8/3/21,13,5
1060,PAR,Away,PAR-A,C,106,11,Construction,C_11_Construction,Construction_A,0,10,1,0,Seed10Date,7/21/21,7/27/21,1,8/3/21,13,6
1061,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1062,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed2Date,7/21/21,7/24/21,1,8/3/21,13,3
1063,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
1064,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1065,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1066,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1067,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1068,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1069,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed9Date,7/21/21,7/26/21,1,8/3/21,13,5
1070,PAR,Away,PAR-A,D,107,11,Vegetated,D_11_Natural,Natural_A,0,10,1,0,Seed10Date,7/21/21,7/27/21,1,8/3/21,13,6
1071,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1072,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1073,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1074,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1075,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1076,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1077,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1078,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed8Date,7/21/21,7/23/21,1,8/3/21,13,2
1079,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1080,PAR,Away,PAR-A,D,108,11,Construction,D_11_Construction,Construction_A,0,10,1,0,Seed10Date,7/21/21,7/24/21,1,8/3/21,13,3
1081,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1082,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1083,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1084,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1085,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1086,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1087,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1088,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1089,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1090,PAR,Away,PAR-A,E,109,11,Construction,E_11_Construction,Construction_A,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
1091,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed1Date,7/21/21,7/24/21,1,8/3/21,13,3
1092,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed2Date,7/21/21,7/24/21,1,8/3/21,13,3
1093,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
1094,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
1095,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1096,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1097,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1098,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
1099,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed9Date,7/21/21,7/27/21,1,8/3/21,13,6
1100,PAR,Away,PAR-A,E,110,11,Vegetated,E_11_Natural,Natural_A,0,10,1,0,Seed10Date,7/21/21,7/29/21,1,8/3/21,13,8
1101,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1102,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1103,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1104,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1105,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1106,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1107,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1108,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1109,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1110,PAR,Roadside,PAR-R,A,111,12,Vegetated,A_12_Natural,Natural_R,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
1111,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1112,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1113,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1114,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1115,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1116,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1117,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1118,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed8Date,7/21/21,,NA,8/3/21,13,0
1119,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed9Date,7/21/21,,NA,8/3/21,13,0
1120,PAR,Roadside,PAR-R,A,112,12,Construction,A_12_Construction,Construction_R,3,7,0.7,0.3,Seed10Date,7/21/21,,NA,8/3/21,13,0
1121,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1122,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1123,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1124,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1125,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
1126,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1127,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1128,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1129,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed9Date,7/21/21,7/25/21,1,8/3/21,13,4
1130,PAR,Roadside,PAR-R,B,113,12,Construction,B_12_Construction,Construction_R,0,10,1,0,Seed10Date,7/21/21,8/1/21,1,8/3/21,13,11
1131,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1132,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1133,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1134,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1135,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1136,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1137,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1138,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/23/21,1,8/3/21,13,2
1139,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/25/21,1,8/3/21,13,4
1140,PAR,Roadside,PAR-R,B,114,12,Vegetated,B_12_Natural,Natural_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
1141,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1142,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1143,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1144,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1145,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1146,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
1147,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
1148,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1149,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1150,PAR,Roadside,PAR-R,C,115,12,Vegetated,C_12_Natural,Natural_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
1151,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
1152,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
1153,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
1154,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
1155,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
1156,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
1157,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
1158,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
1159,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
1160,PAR,Roadside,PAR-R,C,116,12,Construction,C_12_Construction,Construction_R,0,10,1,0,Seed10Date,7/21/21,7/24/21,1,8/3/21,13,3
1161,PAR,Roadside,PAR-R,D,117,12,Vegetated,D_12_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
